"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorEqual record1Value","[0] BookTitleComparatorEqual record2Value","[0] BookTitleComparatorEqual record1PreprocessedValue","[0] BookTitleComparatorEqual record2PreprocessedValue","[0] BookTitleComparatorEqual similarity","[0] BookTitleComparatorEqual postproccesedSimilarity","[1] BookAuthorComparatorJaccard record1Value","[1] BookAuthorComparatorJaccard record2Value","[1] BookAuthorComparatorJaccard record1PreprocessedValue","[1] BookAuthorComparatorJaccard record2PreprocessedValue","[1] BookAuthorComparatorJaccard similarity","[1] BookAuthorComparatorJaccard postproccesedSimilarity","[2] BookAuthorComparatorLevenshtein record1Value","[2] BookAuthorComparatorLevenshtein record2Value","[2] BookAuthorComparatorLevenshtein record1PreprocessedValue","[2] BookAuthorComparatorLevenshtein record2PreprocessedValue","[2] BookAuthorComparatorLevenshtein similarity","[2] BookAuthorComparatorLevenshtein postproccesedSimilarity","[3] BookPublisherComparatorJaccard record1Value","[3] BookPublisherComparatorJaccard record2Value","[3] BookPublisherComparatorJaccard record1PreprocessedValue","[3] BookPublisherComparatorJaccard record2PreprocessedValue","[3] BookPublisherComparatorJaccard similarity","[3] BookPublisherComparatorJaccard postproccesedSimilarity","[4] BookPublisherComparatorLevenshtein record1Value","[4] BookPublisherComparatorLevenshtein record2Value","[4] BookPublisherComparatorLevenshtein record1PreprocessedValue","[4] BookPublisherComparatorLevenshtein record2PreprocessedValue","[4] BookPublisherComparatorLevenshtein similarity","[4] BookPublisherComparatorLevenshtein postproccesedSimilarity","[5] BookPageComparator100Page record1Value","[5] BookPageComparator100Page record2Value","[5] BookPageComparator100Page record1PreprocessedValue","[5] BookPageComparator100Page record2PreprocessedValue","[5] BookPageComparator100Page similarity","[5] BookPageComparator100Page postproccesedSimilarity","[6] BookPageComparator50Page record1Value","[6] BookPageComparator50Page record2Value","[6] BookPageComparator50Page record1PreprocessedValue","[6] BookPageComparator50Page record2PreprocessedValue","[6] BookPageComparator50Page similarity","[6] BookPageComparator50Page postproccesedSimilarity"
"WekaMatchingRule","recommendation_85633","goodreads_52896","0.06447831184056271","0","a wrinkle in time","a wrinkle in time","a wrinkle in time","a wrinkle in time","1.0","1.0","L'Engle Madelein","Madeleine L'Engle","L'Engle Madelein","Madeleine L'Engle","0.5","1.0","L'Engle Madelein","Madeleine L'Engle","L'Engle Madelein","Madeleine L'Engle","0.17647058823529416","0.0","laurel-leaf books",,"laurel-leaf books",,"0.0","0.0","laurel-leaf books",,"laurel-leaf books",,"0.0","0.0","0","218","0","218","0.0","0.0","0","218","0","218","0.0","0.0"
"WekaMatchingRule","recommendation_21646","goodreads_10288","0.9391025641025641","1","glory","glory","glory","glory","1.0","1.0","VLADIMIR NABOKOV","Vladimir Nabokov","VLADIMIR NABOKOV","Vladimir Nabokov","1.0","1.0","VLADIMIR NABOKOV","Vladimir Nabokov","VLADIMIR NABOKOV","Vladimir Nabokov","1.0","1.0","vintage",,"vintage",,"0.0","0.0","vintage",,"vintage",,"0.0","0.0","0","224","0","224","0.0","0.0","0","224","0","224","0.0","0.0"
"WekaMatchingRule","recommendation_82597","goodreads_20633","0.9391025641025641","1","don juan tenorio","don juan tenorio","don juan tenorio","don juan tenorio","1.0","1.0","Jose Zorrilla","José Zorrilla","Jose Zorrilla","José Zorrilla","0.3333333333333333","0.0","Jose Zorrilla","José Zorrilla","Jose Zorrilla","José Zorrilla","0.9230769230769231","1.0","distribooks inc",,"distribooks inc",,"0.0","0.0","distribooks inc",,"distribooks inc",,"0.0","0.0","0","224","0","224","0.0","0.0","0","224","0","224","0.0","0.0"
"WekaMatchingRule","recommendation_208197","goodreads_45019","0.06447831184056271","0","the carousel","the carousel","the carousel","the carousel","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Liz Rosenberg","Richard Paul Evans","Liz Rosenberg","Richard Paul Evans","0.16666666666666663","0.0","harcourt children's books",,"harcourt children's books",,"0.0","0.0","harcourt children's books",,"harcourt children's books",,"0.0","0.0","0","368","0","368","0.0","0.0","0","368","0","368","0.0","0.0"
"WekaMatchingRule","recommendation_4342","goodreads_5569","0.9391025641025641","1","pnin","pnin","pnin","pnin","1.0","1.0","VLADIMIR NABOKOV","Vladimir Nabokov","VLADIMIR NABOKOV","Vladimir Nabokov","1.0","1.0","VLADIMIR NABOKOV","Vladimir Nabokov","VLADIMIR NABOKOV","Vladimir Nabokov","1.0","1.0","everyman's library",,"everyman's library",,"0.0","0.0","everyman's library",,"everyman's library",,"0.0","0.0","0","143","0","143","0.0","0.0","0","143","0","143","0.0","0.0"
"WekaMatchingRule","recommendation_24646","goodreads_4196","0.06447831184056271","0","house","house","house","house","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Tracy Kidder","Frank E. Peretti","Tracy Kidder","Frank E. Peretti","0.3125","0.0","harper mass market paperbacks (mm)",,"harper mass market paperbacks (mm)",,"0.0","0.0","harper mass market paperbacks (mm)",,"harper mass market paperbacks (mm)",,"0.0","0.0","0","368","0","368","0.0","0.0","0","368","0","368","0.0","0.0"
"WekaMatchingRule","recommendation_55997","goodreads_13275","0.9391025641025641","1","the selected poetry of rainer maria rilke","the selected poetry of rainer maria rilke","the selected poetry of rainer maria rilke","the selected poetry of rainer maria rilke","1.0","1.0","RAINER MARIA RILKE","Rainer Maria Rilke","RAINER MARIA RILKE","Rainer Maria Rilke","1.0","1.0","RAINER MARIA RILKE","Rainer Maria Rilke","RAINER MARIA RILKE","Rainer Maria Rilke","1.0","1.0","vintage",,"vintage",,"0.0","0.0","vintage",,"vintage",,"0.0","0.0","0","356","0","356","0.0","0.0","0","356","0","356","0.0","0.0"
"WekaMatchingRule","recommendation_36734","goodreads_336","0.9391025641025641","1","gulliver's travels","gulliver's travels","gulliver's travels","gulliver's travels","1.0","1.0","Jonathan  Swift","Jonathan Swift","Jonathan  Swift","Jonathan Swift","1.0","1.0","Jonathan  Swift","Jonathan Swift","Jonathan  Swift","Jonathan Swift","0.9333333333333333","1.0","mcgraw-hill humanities/social sciences/languages",,"mcgraw-hill humanities/social sciences/languages",,"0.0","0.0","mcgraw-hill humanities/social sciences/languages",,"mcgraw-hill humanities/social sciences/languages",,"0.0","0.0","0","306","0","306","0.0","0.0","0","306","0","306","0.0","0.0"
"WekaMatchingRule","recommendation_42189","goodreads_29434","0.9391025641025641","1","the vanishing","the vanishing","the vanishing","the vanishing","1.0","1.0","Tim Krabbe","Tim Krabbé","Tim Krabbe","Tim Krabbé","0.3333333333333333","0.0","Tim Krabbe","Tim Krabbé","Tim Krabbe","Tim Krabbé","0.9","1.0","bloomsbury",,"bloomsbury",,"0.0","0.0","bloomsbury",,"bloomsbury",,"0.0","0.0","0","115","0","115","0.0","0.0","0","115","0","115","0.0","0.0"
"WekaMatchingRule","recommendation_199096","goodreads_8875","0.06447831184056271","0","masterpiece","masterpiece","masterpiece","masterpiece","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Thomas Hoving","Elise Broach","Thomas Hoving","Elise Broach","0.07692307692307687","0.0","simon &amp; schuster",,"simon &amp; schuster",,"0.0","0.0","simon &amp; schuster",,"simon &amp; schuster",,"0.0","0.0","0","292","0","292","0.0","0.0","0","292","0","292","0.0","0.0"
"WekaMatchingRule","recommendation_213278","goodreads_14141","0.06447831184056271","0","kaleidoscope","kaleidoscope","kaleidoscope","kaleidoscope","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Danielle Steel","Kristen Ashley","Danielle Steel","Kristen Ashley","0.2142857142857143","0.0","le livre de poche",,"le livre de poche",,"0.0","0.0","le livre de poche",,"le livre de poche",,"0.0","0.0","0","406","0","406","0.0","0.0","0","406","0","406","0.0","0.0"
"WekaMatchingRule","recommendation_258837","goodreads_27843","0.06447831184056271","0","lost","lost","lost","lost","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Lucy Wadham","Alyssa Rose Ivy","Lucy Wadham","Alyssa Rose Ivy","0.1333333333333333","0.0","faber and faber ltd",,"faber and faber ltd",,"0.0","0.0","faber and faber ltd",,"faber and faber ltd",,"0.0","0.0","0","0","0","0","1.0","1.0","0","0","0","0","1.0","1.0"
"WekaMatchingRule","recommendation_150175","goodreads_11542","0.06447831184056271","0","safe harbor","safe harbor","safe harbor","safe harbor","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Luanne Rice","Christine Feehan","Luanne Rice","Christine Feehan","0.1875","0.0","simon &amp; schuster audio",,"simon &amp; schuster audio",,"0.0","0.0","simon &amp; schuster audio",,"simon &amp; schuster audio",,"0.0","0.0","0","350","0","350","0.0","0.0","0","350","0","350","0.0","0.0"
"WekaMatchingRule","recommendation_115171","goodreads_43316","0.9391025641025641","1","dave barry slept here: a sort of history of the united states","dave barry slept here: a sort of history of the united states","dave barry slept here: a sort of history of the united states","dave barry slept here: a sort of history of the united states","1.0","1.0","Dave Barry","Dave Barry","Dave Barry","Dave Barry","1.0","1.0","Dave Barry","Dave Barry","Dave Barry","Dave Barry","1.0","1.0","random house inc",,"random house inc",,"0.0","0.0","random house inc",,"random house inc",,"0.0","0.0","0","239","0","239","0.0","0.0","0","239","0","239","0.0","0.0"
"WekaMatchingRule","recommendation_253682","goodreads_8696","0.06447831184056271","0","the summons","the summons","the summons","the summons","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Dennis McCallum","John Grisham","Dennis McCallum","John Grisham","0.19999999999999996","0.0","navpress",,"navpress",,"0.0","0.0","navpress",,"navpress",,"0.0","0.0","0","384","0","384","0.0","0.0","0","384","0","384","0.0","0.0"
"WekaMatchingRule","recommendation_28299","goodreads_1426","0.9391025641025641","1","solaris","solaris","solaris","solaris","1.0","1.0","Stanislaw Lem","Stanisław Lem","Stanislaw Lem","Stanisław Lem","0.3333333333333333","0.0","Stanislaw Lem","Stanisław Lem","Stanislaw Lem","Stanisław Lem","0.9230769230769231","1.0","harcourt",,"harcourt",,"0.0","0.0","harcourt",,"harcourt",,"0.0","0.0","0","204","0","204","0.0","0.0","0","204","0","204","0.0","0.0"
"WekaMatchingRule","recommendation_4868","goodreads_788","0.06447831184056271","0","pandemonium","pandemonium","pandemonium","pandemonium","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Christopher Fowler","Lauren Oliver","Christopher Fowler","Lauren Oliver","0.2222222222222222","0.0","ediciones b",,"ediciones b",,"0.0","0.0","ediciones b",,"ediciones b",,"0.0","0.0","0","375","0","375","0.0","0.0","0","375","0","375","0.0","0.0"
"WekaMatchingRule","recommendation_76","goodreads_419","0.9391025641025641","1","the prince","the prince","the prince","the prince","1.0","1.0","Niccolo Machiavelli","Niccolò Machiavelli","Niccolo Machiavelli","Niccolò Machiavelli","0.3333333333333333","0.0","Niccolo Machiavelli","Niccolò Machiavelli","Niccolo Machiavelli","Niccolò Machiavelli","0.9473684210526316","1.0","signet book",,"signet book",,"0.0","0.0","signet book",,"signet book",,"0.0","0.0","0","140","0","140","0.0","0.0","0","140","0","140","0.0","0.0"
"WekaMatchingRule","recommendation_92522","goodreads_4432","0.06447831184056271","0","scent of magic","scent of magic","scent of magic","scent of magic","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Andre Norton","Maria V. Snyder","Andre Norton","Maria V. Snyder","0.1333333333333333","0.0","eos",,"eos",,"0.0","0.0","eos",,"eos",,"0.0","0.0","0","414","0","414","0.0","0.0","0","414","0","414","0.0","0.0"
"WekaMatchingRule","recommendation_64365","goodreads_12828","0.9391025641025641","1","modern times: the world from the twenties to the nineties","modern times: the world from the twenties to the nineties","modern times: the world from the twenties to the nineties","modern times: the world from the twenties to the nineties","1.0","1.0","Paul Johnson","Paul  Johnson","Paul Johnson","Paul  Johnson","1.0","1.0","Paul Johnson","Paul  Johnson","Paul Johnson","Paul  Johnson","0.9230769230769231","1.0","perennial",,"perennial",,"0.0","0.0","perennial",,"perennial",,"0.0","0.0","0","870","0","870","0.0","0.0","0","870","0","870","0.0","0.0"
"WekaMatchingRule","recommendation_96533","goodreads_18825","0.06447831184056271","0","the passenger","the passenger","the passenger","the passenger","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Patrick A. Davis","Lisa Lutz","Patrick A. Davis","Lisa Lutz","0.1875","0.0","putnam publishing group",,"putnam publishing group",,"0.0","0.0","putnam publishing group",,"putnam publishing group",,"0.0","0.0","0","304","0","304","0.0","0.0","0","304","0","304","0.0","0.0"
"WekaMatchingRule","recommendation_198088","goodreads_14522","0.9391025641025641","1","segu","segu","segu","segu","1.0","1.0","Maryse Conde","Maryse Condé","Maryse Conde","Maryse Condé","0.3333333333333333","0.0","Maryse Conde","Maryse Condé","Maryse Conde","Maryse Condé","0.9166666666666666","1.0","penguin usa (paper)",,"penguin usa (paper)",,"0.0","0.0","penguin usa (paper)",,"penguin usa (paper)",,"0.0","0.0","0","512","0","512","0.0","0.0","0","512","0","512","0.0","0.0"
"WekaMatchingRule","recommendation_98087","goodreads_53199","0.06447831184056271","1","olive, the other reindeer","olive, the other reindeer","olive, the other reindeer","olive, the other reindeer","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Vivian Walsh","J. Otto Seibold","Vivian Walsh","J. Otto Seibold","0.06666666666666665","0.0","chronicle books",,"chronicle books",,"0.0","0.0","chronicle books",,"chronicle books",,"0.0","0.0","0","40","0","40","0.6","0.6","0","40","0","40","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","recommendation_219236","goodreads_15021","0.9391025641025641","1","domain","domain","domain","domain","1.0","1.0","James Herbert","James Herbert","James Herbert","James Herbert","1.0","1.0","James Herbert","James Herbert","James Herbert","James Herbert","1.0","1.0","pan",,"pan",,"0.0","0.0","pan",,"pan",,"0.0","0.0","0","482","0","482","0.0","0.0","0","482","0","482","0.0","0.0"
"WekaMatchingRule","recommendation_143288","goodreads_9690","0.06447831184056271","0","the secret art of dr. seuss","the secret art of dr. seuss","the secret art of dr. seuss","the secret art of dr. seuss","1.0","1.0","Theodor Seuss Geisel","Dr. Seuss","Theodor Seuss Geisel","Dr. Seuss","0.25","0.0","Theodor Seuss Geisel","Dr. Seuss","Theodor Seuss Geisel","Dr. Seuss","0.35","0.0","random house",,"random house",,"0.0","0.0","random house",,"random house",,"0.0","0.0","0","95","0","95","0.050000000000000044","0.050000000000000044","0","95","0","95","0.0","0.0"
"WekaMatchingRule","recommendation_165054","goodreads_6523","0.9391025641025641","1","fables","fables","fables","fables","1.0","1.0","J. LA Fontaine","Jean de La Fontaine","J. LA Fontaine","Jean de La Fontaine","0.4","0.0","J. LA Fontaine","Jean de La Fontaine","J. LA Fontaine","Jean de La Fontaine","0.6842105263157895","1.0","continental book co inc",,"continental book co inc",,"0.0","0.0","continental book co inc",,"continental book co inc",,"0.0","0.0","0","482","0","482","0.0","0.0","0","482","0","482","0.0","0.0"
"WekaMatchingRule","recommendation_231324","goodreads_1997","0.06447831184056271","0","desert solitaire","desert solitaire","desert solitaire","desert solitaire","1.0","1.0","Abbey","Edward Abbey","Abbey","Edward Abbey","0.5","1.0","Abbey","Edward Abbey","Abbey","Edward Abbey","0.41666666666666663","0.0","not avail",,"not avail",,"0.0","0.0","not avail",,"not avail",,"0.0","0.0","0","337","0","337","0.0","0.0","0","337","0","337","0.0","0.0"
"WekaMatchingRule","recommendation_62110","goodreads_32504","0.06447831184056271","0","stardust","stardust","stardust","stardust","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Robert B. Parker","Neil Gaiman","Robert B. Parker","Neil Gaiman","0.1875","0.0","putnam publishing group",,"putnam publishing group",,"0.0","0.0","putnam publishing group",,"putnam publishing group",,"0.0","0.0","0","194","0","194","0.0","0.0","0","194","0","194","0.0","0.0"
"WekaMatchingRule","recommendation_237669","goodreads_41892","0.06447831184056271","0","almost heaven","almost heaven","almost heaven","almost heaven","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Marianne Wiggins","Judith McNaught","Marianne Wiggins","Judith McNaught","0.125","0.0","random house inc",,"random house inc",,"0.0","0.0","random house inc",,"random house inc",,"0.0","0.0","0","517","0","517","0.0","0.0","0","517","0","517","0.0","0.0"
"WekaMatchingRule","recommendation_212693","goodreads_15802","0.06447831184056271","0","beach road","beach road","beach road","beach road","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Sarah Diamond","James Patterson","Sarah Diamond","James Patterson","0.19999999999999996","0.0","trafalgar square",,"trafalgar square",,"0.0","0.0","trafalgar square",,"trafalgar square",,"0.0","0.0","0","390","0","390","0.0","0.0","0","390","0","390","0.0","0.0"
"WekaMatchingRule","recommendation_8171","goodreads_7924","0.9391025641025641","1","rayuela","rayuela","rayuela","rayuela","1.0","1.0","Julio Cortazar","Julio Cortázar","Julio Cortazar","Julio Cortázar","0.3333333333333333","0.0","Julio Cortazar","Julio Cortázar","Julio Cortazar","Julio Cortázar","0.9285714285714286","1.0","suma de letras",,"suma de letras",,"0.0","0.0","suma de letras",,"suma de letras",,"0.0","0.0","0","752","0","752","0.0","0.0","0","752","0","752","0.0","0.0"
"WekaMatchingRule","recommendation_16458","goodreads_5311","0.06447831184056271","0","passenger","passenger","passenger","passenger","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Thomas Keneally","Alexandra Bracken","Thomas Keneally","Alexandra Bracken","0.11764705882352944","0.0","harcourt brace jovanovich",,"harcourt brace jovanovich",,"0.0","0.0","harcourt brace jovanovich",,"harcourt brace jovanovich",,"0.0","0.0","0","496","0","496","0.0","0.0","0","496","0","496","0.0","0.0"
"WekaMatchingRule","recommendation_4042","goodreads_296","0.06447831184056271","1","paradise lost","paradise lost","paradise lost","paradise lost","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","J.A. Jance","John Milton","J.A. Jance","John Milton","0.18181818181818177","0.0","avon",,"avon",,"0.0","0.0","avon",,"avon",,"0.0","0.0","0","453","0","453","0.0","0.0","0","453","0","453","0.0","0.0"
"WekaMatchingRule","recommendation_320","goodreads_10750","0.06447831184056271","0","the breach","the breach","the breach","the breach","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Brian Kaufman","Patrick  Lee","Brian Kaufman","Patrick  Lee","0.07692307692307687","0.0","last knight pub co",,"last knight pub co",,"0.0","0.0","last knight pub co",,"last knight pub co",,"0.0","0.0","0","372","0","372","0.0","0.0","0","372","0","372","0.0","0.0"
"WekaMatchingRule","recommendation_223792","goodreads_52495","0.06447831184056271","0","botchan","botchan","botchan","botchan","1.0","1.0","Natsume Soseki","Sōseki Natsume","Natsume Soseki","Sōseki Natsume","0.3333333333333333","0.0","Natsume Soseki","Sōseki Natsume","Natsume Soseki","Sōseki Natsume","0.1428571428571429","0.0","kodansha america",,"kodansha america",,"0.0","0.0","kodansha america",,"kodansha america",,"0.0","0.0","0","172","0","172","0.0","0.0","0","172","0","172","0.0","0.0"
"WekaMatchingRule","recommendation_190649","goodreads_41632","0.06447831184056271","0","awakening","awakening","awakening","awakening","1.0","1.0","No Author","No Author","No Author","No Author","0.0","0.0","Kate Chopin","JoAnn Durgin","Kate Chopin","JoAnn Durgin","0.33333333333333337","0.0","bantam doubleday dell",,"bantam doubleday dell",,"0.0","0.0","bantam doubleday dell",,"bantam doubleday dell",,"0.0","0.0","0","262","0","262","0.0","0.0","0","262","0","262","0.0","0.0"
