id_recommendation,id_goodreads,value
recommendation_211382,goodreads_477,1
recommendation_23351,goodreads_41518,1
recommendation_52284,goodreads_44262,1
recommendation_145819,goodreads_16126,1
recommendation_258420,goodreads_23682,1
recommendation_3572,goodreads_47184,1
recommendation_49446,goodreads_31655,1
recommendation_44376,goodreads_6288,1
recommendation_68823,goodreads_7899,1
recommendation_207353,goodreads_26377,1
recommendation_78572,goodreads_49626,1
recommendation_86926,goodreads_4,1
recommendation_19768,goodreads_54083,1
recommendation_151998,goodreads_52230,1
recommendation_221341,goodreads_23867,1
recommendation_7093,goodreads_37806,1
recommendation_162637,goodreads_28961,1
recommendation_11527,goodreads_712,1
recommendation_24222,goodreads_48336,1
recommendation_25994,goodreads_30200,1
recommendation_44707,goodreads_8869,1
recommendation_100097,goodreads_43995,1
recommendation_27651,goodreads_9340,1
recommendation_24567,goodreads_20824,1
recommendation_130274,goodreads_28416,1
recommendation_264623,goodreads_2449,1
recommendation_206269,goodreads_44201,1
recommendation_10657,goodreads_7119,1
recommendation_1492,goodreads_25018,1
recommendation_41498,goodreads_28603,1
recommendation_36375,goodreads_7110,1
recommendation_2556,goodreads_17181,1
recommendation_209514,goodreads_3402,1
recommendation_49094,goodreads_480,1
recommendation_185568,goodreads_35585,1
recommendation_193759,goodreads_15497,1
recommendation_270602,goodreads_18571,1
recommendation_261387,goodreads_26718,1
recommendation_117302,goodreads_31186,1
recommendation_3354,goodreads_746,1
recommendation_153914,goodreads_5255,1
recommendation_53721,goodreads_13259,1
recommendation_54007,goodreads_14225,1
recommendation_128441,goodreads_26697,1
recommendation_104759,goodreads_5177,1
recommendation_52579,goodreads_9555,1
recommendation_68133,goodreads_21749,1
recommendation_180,goodreads_24168,1
recommendation_174621,goodreads_23733,1
recommendation_12921,goodreads_8305,1
recommendation_2934,goodreads_34906,1
recommendation_20830,goodreads_46919,1
recommendation_105086,goodreads_605,1
recommendation_71755,goodreads_3540,1
recommendation_270993,goodreads_49628,1
recommendation_95797,goodreads_8221,1
recommendation_100167,goodreads_6133,1
recommendation_100681,goodreads_22093,1
recommendation_47927,goodreads_46615,1
recommendation_83412,goodreads_603,1
recommendation_42387,goodreads_10812,1
recommendation_170832,goodreads_32041,1
recommendation_100466,goodreads_16541,1
recommendation_9795,goodreads_14959,1
recommendation_160661,goodreads_4583,1
recommendation_6657,goodreads_1949,1
recommendation_7587,goodreads_7227,1
recommendation_189067,goodreads_36636,1
recommendation_117779,goodreads_11218,1
recommendation_4434,goodreads_16027,1
recommendation_233042,goodreads_52001,1
recommendation_108485,goodreads_7136,1
recommendation_259568,goodreads_5289,1
recommendation_161253,goodreads_4628,1
recommendation_124063,goodreads_41351,1
recommendation_261331,goodreads_23733,1
recommendation_64062,goodreads_49784,1
recommendation_58124,goodreads_32,1
recommendation_103877,goodreads_39,1
recommendation_190431,goodreads_7899,1
recommendation_72292,goodreads_32447,1
recommendation_259493,goodreads_31526,1
recommendation_43866,goodreads_7948,1
recommendation_141086,goodreads_8416,1
recommendation_39537,goodreads_11216,1
recommendation_113267,goodreads_37128,1
recommendation_148739,goodreads_34799,1
recommendation_181437,goodreads_37187,1
recommendation_119527,goodreads_1518,1
recommendation_130522,goodreads_23019,1
recommendation_110257,goodreads_9768,1
recommendation_7719,goodreads_4762,1
recommendation_100873,goodreads_15362,1
recommendation_90921,goodreads_18943,1
recommendation_248931,goodreads_51985,1
recommendation_215639,goodreads_18802,1
recommendation_12307,goodreads_8008,1
recommendation_58810,goodreads_27919,1
recommendation_9692,goodreads_6974,1
recommendation_121861,goodreads_43304,1
recommendation_208040,goodreads_2236,1
recommendation_44431,goodreads_49819,1
recommendation_40043,goodreads_39207,1
recommendation_139794,goodreads_3401,1
recommendation_84475,goodreads_30100,1
recommendation_39763,goodreads_48110,1
recommendation_37799,goodreads_8222,1
recommendation_60401,goodreads_42498,1
recommendation_4115,goodreads_23891,1
recommendation_44157,goodreads_1686,1
recommendation_85066,goodreads_5957,1
recommendation_189527,goodreads_36630,1
recommendation_205676,goodreads_11516,1
recommendation_92462,goodreads_1327,1
recommendation_115086,goodreads_366,1
recommendation_22046,goodreads_32763,1
recommendation_10464,goodreads_22038,1
recommendation_2105,goodreads_22072,1
recommendation_46703,goodreads_20430,1
recommendation_21602,goodreads_1898,1
recommendation_4867,goodreads_33863,1
recommendation_40043,goodreads_6679,1
recommendation_173952,goodreads_33915,1
recommendation_218770,goodreads_20454,1
recommendation_178732,goodreads_21535,1
recommendation_140458,goodreads_24113,1
recommendation_4331,goodreads_19070,1
recommendation_55639,goodreads_47925,1
recommendation_56863,goodreads_15873,1
recommendation_9546,goodreads_33762,1
recommendation_166679,goodreads_693,1
recommendation_17602,goodreads_53739,1
recommendation_69757,goodreads_46991,1
recommendation_203131,goodreads_51040,1
recommendation_2076,goodreads_15034,1
recommendation_15087,goodreads_48140,1
recommendation_113804,goodreads_48110,1
recommendation_158392,goodreads_49980,1
recommendation_118224,goodreads_42875,1
recommendation_212435,goodreads_5282,1
recommendation_253285,goodreads_39681,1
recommendation_209645,goodreads_24195,1
recommendation_92532,goodreads_577,1
recommendation_158442,goodreads_35,1
recommendation_129641,goodreads_6893,1
recommendation_149362,goodreads_3321,1
recommendation_72607,goodreads_3738,1
recommendation_37949,goodreads_47165,1
recommendation_2105,goodreads_7349,1
recommendation_119213,goodreads_33940,1
recommendation_247405,goodreads_14172,1
recommendation_4817,goodreads_37296,1
recommendation_71456,goodreads_28559,1
recommendation_143099,goodreads_6212,1
recommendation_81967,goodreads_53471,1
recommendation_9295,goodreads_4893,1
recommendation_34500,goodreads_19040,1
recommendation_25002,goodreads_44028,1
recommendation_15749,goodreads_3566,1
recommendation_77868,goodreads_24390,1
recommendation_4879,goodreads_37192,1
recommendation_102530,goodreads_16488,1
recommendation_265436,goodreads_49775,1
recommendation_55413,goodreads_39668,1
recommendation_94832,goodreads_35406,1
recommendation_34233,goodreads_3026,1
recommendation_5071,goodreads_49747,1
recommendation_245583,goodreads_9476,1
recommendation_142277,goodreads_42827,1
recommendation_167655,goodreads_30016,1
recommendation_161590,goodreads_9092,1
recommendation_84896,goodreads_7328,1
recommendation_4174,goodreads_6922,1
recommendation_123128,goodreads_8586,1
recommendation_26221,goodreads_40050,1
recommendation_66688,goodreads_22215,1
recommendation_1986,goodreads_37229,1
recommendation_13466,goodreads_28246,1
recommendation_29973,goodreads_26668,1
recommendation_41729,goodreads_50792,1
recommendation_50701,goodreads_20368,1
recommendation_70527,goodreads_39680,1
recommendation_254457,goodreads_19129,1
recommendation_85599,goodreads_448,1
recommendation_183952,goodreads_544,1
recommendation_145770,goodreads_9344,1
recommendation_165290,goodreads_15,1
recommendation_11277,goodreads_41464,1
recommendation_21365,goodreads_22141,1
recommendation_266843,goodreads_34325,1
recommendation_40522,goodreads_50674,1
recommendation_1051,goodreads_14,1
recommendation_356,goodreads_48331,1
recommendation_249356,goodreads_8869,1
recommendation_240950,goodreads_37044,1
recommendation_177248,goodreads_51633,1
recommendation_239660,goodreads_24485,1
recommendation_181442,goodreads_40545,1
recommendation_8227,goodreads_9988,1
recommendation_112685,goodreads_8177,1
recommendation_245947,goodreads_43157,1
recommendation_26625,goodreads_8992,1
recommendation_65088,goodreads_11528,1
recommendation_122651,goodreads_28248,1
recommendation_252409,goodreads_14738,1
recommendation_95415,goodreads_12861,1
recommendation_38965,goodreads_706,1
recommendation_210144,goodreads_5525,1
recommendation_56784,goodreads_51156,1
recommendation_158923,goodreads_45728,1
recommendation_170449,goodreads_1724,1
recommendation_94527,goodreads_44998,1
recommendation_58908,goodreads_15196,1
recommendation_110729,goodreads_78,1
recommendation_1758,goodreads_42413,1
recommendation_153257,goodreads_6746,1
recommendation_7866,goodreads_9222,1
recommendation_131564,goodreads_24599,1
recommendation_65810,goodreads_41886,1
recommendation_158530,goodreads_43838,1
recommendation_185777,goodreads_11030,1
recommendation_89112,goodreads_41442,1
recommendation_2031,goodreads_1732,1
recommendation_31010,goodreads_5950,1
recommendation_258302,goodreads_13803,1
recommendation_49211,goodreads_57,1
recommendation_39002,goodreads_26147,1
recommendation_15791,goodreads_377,1
recommendation_8689,goodreads_14596,1
recommendation_88635,goodreads_7051,1
recommendation_7224,goodreads_868,1
recommendation_44553,goodreads_19316,1
recommendation_12605,goodreads_611,1
recommendation_160851,goodreads_28600,1
recommendation_234377,goodreads_34299,1
recommendation_29705,goodreads_21889,1
recommendation_7379,goodreads_50840,1
recommendation_1322,goodreads_26686,1
recommendation_52593,goodreads_32519,1
recommendation_81296,goodreads_49073,1
recommendation_85604,goodreads_32030,1
recommendation_89909,goodreads_52710,1
recommendation_270602,goodreads_47139,1
recommendation_47000,goodreads_29759,1
recommendation_8230,goodreads_44386,1
recommendation_222305,goodreads_15432,1
recommendation_152012,goodreads_25977,1
recommendation_78279,goodreads_33228,1
recommendation_106134,goodreads_13773,1
recommendation_39880,goodreads_1554,1
recommendation_239870,goodreads_1712,1
recommendation_90777,goodreads_9345,1
recommendation_251460,goodreads_33035,1
recommendation_197375,goodreads_23089,1
recommendation_8799,goodreads_2211,1
recommendation_18228,goodreads_13769,1
recommendation_22176,goodreads_1135,1
recommendation_46836,goodreads_35531,1
recommendation_24295,goodreads_32348,1
recommendation_243653,goodreads_5597,1
recommendation_121415,goodreads_46157,1
recommendation_161946,goodreads_32638,1
recommendation_23135,goodreads_50783,1
recommendation_108059,goodreads_10830,1
recommendation_564,goodreads_52,1
recommendation_31707,goodreads_22481,1
recommendation_114890,goodreads_634,1
recommendation_19192,goodreads_41477,1
recommendation_1873,goodreads_14822,1
recommendation_206964,goodreads_34540,1
recommendation_3769,goodreads_2949,1
recommendation_27681,goodreads_927,1
recommendation_16720,goodreads_32154,1
recommendation_98602,goodreads_33564,1
recommendation_158091,goodreads_75,1
recommendation_215767,goodreads_2938,1
recommendation_262994,goodreads_6069,1
recommendation_164720,goodreads_1011,1
recommendation_239477,goodreads_28543,1
recommendation_26480,goodreads_29925,1
recommendation_127579,goodreads_13229,1
recommendation_166188,goodreads_29861,1
recommendation_261497,goodreads_51805,1
recommendation_14224,goodreads_16083,1
recommendation_122636,goodreads_12444,1
recommendation_158654,goodreads_48662,1
recommendation_184774,goodreads_15623,1
recommendation_89898,goodreads_11861,1
recommendation_84626,goodreads_51985,1
recommendation_90604,goodreads_22167,1
recommendation_24034,goodreads_15304,1
recommendation_26852,goodreads_26867,1
recommendation_140584,goodreads_16707,1
recommendation_11929,goodreads_14591,1
recommendation_14391,goodreads_29584,1
recommendation_5546,goodreads_4356,1
recommendation_15448,goodreads_284,1
recommendation_1204,goodreads_21864,1
recommendation_5983,goodreads_20982,1
recommendation_15251,goodreads_28547,1
recommendation_124135,goodreads_8314,1
recommendation_97064,goodreads_528,1
recommendation_68602,goodreads_20401,1
recommendation_43074,goodreads_8150,1
recommendation_235943,goodreads_50931,1
recommendation_33222,goodreads_35671,1
recommendation_101854,goodreads_37211,1
recommendation_11534,goodreads_1632,1
recommendation_112341,goodreads_21717,1
recommendation_7407,goodreads_214,1
recommendation_21188,goodreads_324,1
recommendation_195929,goodreads_1167,1
recommendation_242216,goodreads_37345,1
recommendation_74295,goodreads_4568,1
recommendation_43973,goodreads_48336,1
recommendation_8990,goodreads_187,1
recommendation_212049,goodreads_53269,1
recommendation_169478,goodreads_26697,1
recommendation_230666,goodreads_7199,1
recommendation_70203,goodreads_1624,1
recommendation_31913,goodreads_39379,1
recommendation_173851,goodreads_42413,1
recommendation_20529,goodreads_3619,1
recommendation_107689,goodreads_34542,1
recommendation_210516,goodreads_4028,1
recommendation_1045,goodreads_15316,1
recommendation_259583,goodreads_31446,1
recommendation_85695,goodreads_3656,1
recommendation_173309,goodreads_409,1
recommendation_145382,goodreads_22266,1
recommendation_212681,goodreads_33396,1
recommendation_244171,goodreads_388,1
recommendation_4007,goodreads_44700,1
recommendation_245414,goodreads_37152,1
recommendation_62420,goodreads_10149,1
recommendation_1758,goodreads_21853,1
recommendation_126346,goodreads_40999,1
recommendation_76884,goodreads_8620,1
recommendation_135520,goodreads_810,1
recommendation_100681,goodreads_7349,1
recommendation_67096,goodreads_1277,1
recommendation_56578,goodreads_12306,1
recommendation_51663,goodreads_53074,1
recommendation_1195,goodreads_1034,1
recommendation_199735,goodreads_35540,1
recommendation_36069,goodreads_35508,1
recommendation_3449,goodreads_9109,1
recommendation_2431,goodreads_1856,1
recommendation_79904,goodreads_31662,1
recommendation_163999,goodreads_11321,1
recommendation_195490,goodreads_36376,1
recommendation_6863,goodreads_24057,1
recommendation_61604,goodreads_536,1
recommendation_238759,goodreads_45352,1
recommendation_109706,goodreads_39794,1
recommendation_203845,goodreads_427,1
recommendation_195375,goodreads_42764,1
recommendation_26095,goodreads_5717,1
recommendation_26516,goodreads_49781,1
recommendation_76522,goodreads_8630,1
recommendation_5234,goodreads_36528,1
recommendation_777,goodreads_1002,1
recommendation_120426,goodreads_19580,1
recommendation_3357,goodreads_43601,1
recommendation_56737,goodreads_43157,1
recommendation_119456,goodreads_46943,1
recommendation_27462,goodreads_45072,1
recommendation_50637,goodreads_7156,1
recommendation_20092,goodreads_3791,1
recommendation_54318,goodreads_46662,1
recommendation_103933,goodreads_48292,1
recommendation_21244,goodreads_33841,1
recommendation_2231,goodreads_33450,1
recommendation_9298,goodreads_11523,1
recommendation_100681,goodreads_22072,1
recommendation_8145,goodreads_53293,1
recommendation_66174,goodreads_31179,1
recommendation_139214,goodreads_4651,1
recommendation_147429,goodreads_4893,1
recommendation_212202,goodreads_16042,1
